Periodo;Nombre completo;Id. del estudiante;Correo electrónico;Fecha de inscripción;Título de la clase;Curso de ALEKS;Fecha inicial de la verificación de conocimientos;Icfes nuevo;Icfes Matemáticas;Tiempo empleado en la verificación de conocimientos;Dominados (cantidad de temas);Primera verificación de conocimientos - Cantidad total de temas disponibles;Progreso (cantidad de temas);Mejor progreso en el gráfico circular - Cantidad total de temas disponibles;Tiempo Total Tiempo;Tiempo total - Practicados;Tiempo total - Aprendidos/hora;Tiempo total dedicado a esta clase;programa en matricula;division en matricula;Asignatura Relacionada;Mat Curso Asignatura Relacionada;Categoria temas final;avance precalculo aleks;Categoria temas inicial;nota primer parcial;pidm en matricula;avance cuartiles;cumplimiento temas;nota final
202330;N;1180;N;10/07/2023 9:40:01 a. m.;202330 Pre-Cálculo ANEC;Precálculo;10/07/2023 9:46:26 a. m.;339;65;0,333333333;2;79;51;79;30,4;53;1,611591767;30,4;Negocios Internacionales;Escuela de Negocios;CALCULO I (ANEC);MAT1100;3 Temas Parcial 1 Cálculo I;49;1 Repaso de álgebra y geometría;5;1180;2 Avance entre [ 37 - 55 temas];Cumplimiento meta;5
202330;N;340;N;21/07/2023 2:12:17 p. m.;202330 Pre-Cálculo ANEC;Precálculo;21/07/2023 2:18:23 p. m.;342;67;0,35;2;79;20;79;12,33333333;18;1,458802341;12,33333333;Negocios Internacionales;Escuela de Negocios;CALCULO I (ANEC);MAT1100;2 Ecuaciones y desigualdades;18;1 Repaso de álgebra y geometría;4,8;340;1 Avance entre [ 18 - 37 temas];No alcanzo meta;4,2
202330;N;1181;N;26/06/2023 9:14:23 a. m.;202330 Pre-Cálculo ANEC;Precálculo;26/06/2023 9:21:58 a. m.;332;68;0,183333333;2;79;36;79;22,11666667;40;1,583113456;22,11666667;Negocios Internacionales;Escuela de Negocios;CALCULO I (ANEC);MAT1100;3 Temas Parcial 1 Cálculo I;34;1 Repaso de álgebra y geometría;5;1181;1 Avance entre [ 18 - 37 temas];Cumplimiento meta;3,6
202330;N;538;N;10/07/2023 9:40:15 a. m.;202330 Pre-Cálculo ANEC;Precálculo;10/07/2023 9:45:31 a. m.;340;64;0,583333333;2;79;2;79;1,25;0;0;1,25;Negocios Internacionales;Escuela de Negocios;CALCULO I (ANEC);MAT1100;1 Repaso de Álgebra y Geometría;0;1 Repaso de álgebra y geometría;2,6;538;0 Avance menor a 18 temas;No alcanzo meta;3,2
202330;N;1182;N;21/07/2023 9:53:21 a. m.;202330 Pre-Cálculo ANEC;Precálculo;21/07/2023 9:58:15 a. m.;367;71;0,2;2;79;6;79;2,25;6;1,777997284;2,25;Negocios Internacionales;Escuela de Negocios;CALCULO I (ANEC);MAT1100;1 Repaso de Álgebra y Geometría;4;1 Repaso de álgebra y geometría;4,8;1182;0 Avance menor a 18 temas;No alcanzo meta;4,9
202330;N;1183;N;10/07/2023 9:04:32 a. m.;202330 Precálculo ING-GEO;Precálculo;10/07/2023 9:10:56 a. m.;366;71;0,5;2;79;38;79;24,25;37;1,402206413;24,25;Ingeniería Sistemas Y Computac;División de Ingenierías;CALCULO I;MAT1101;3 Temas Parcial 1 Cálculo I;36;1 Repaso de álgebra y geometría;4,9;1183;1 Avance entre [ 19 - 40 temas];Cumplimiento meta;4,2
202330;N;1184;N;29/06/2023 8:41:22 a. m.;202330 Precálculo ING-GEO;Precálculo;29/06/2023 9:07:59 a. m.;298;59;0,45;2;79;20;79;14,05;21;1,280961512;14,05;Ingeniería Sistemas Y Computac;División de Ingenierías;CALCULO I;MAT1101;2 Ecuaciones y desigualdades;18;1 Repaso de álgebra y geometría;3,5;1184;0 Avance menor a 19 temas;No alcanzo meta;3
202330;N;1185;N;5/07/2023 10:25:25 a. m.;202330 Precálculo ING-GEO;Precálculo;5/07/2023 10:30:01 a. m.;264;50;0,466666667;2;79;27;79;20,48333333;33;1,268860059;20,48333333;Ingeniería Civil;División de Ingenierías;CALCULO I;MAT1101;2 Ecuaciones y desigualdades;25;1 Repaso de álgebra y geometría;3;1185;1 Avance entre [ 19 - 40 temas];No alcanzo meta;2,8
202330;N;1186;N;5/07/2023 8:40:09 a. m.;202330 Precálculo ING-GEO;Precálculo;5/07/2023 8:42:56 a. m.;333;68;0,3;2;79;13;79;9,283333333;13;1,185415794;9,283333333;Ingeniería Industrial;División de Ingenierías;CALCULO I;MAT1101;2 Ecuaciones y desigualdades;11;1 Repaso de álgebra y geometría;3,1;1186;0 Avance menor a 19 temas;No alcanzo meta;3,5
202330;N;1187;N;14/07/2023 8:26:31 a. m.;202330 Precálculo ING-GEO;Precálculo;14/07/2023 8:31:43 a. m.;352;81;0,216666667;2;79;10;79;5,183333333;8;1,543822032;5,183333333;Ingeniería Sistemas Y Computac;División de Ingenierías;CALCULO I;MAT1101;1 Repaso de Álgebra y Geometría;8;1 Repaso de álgebra y geometría;2;1187;0 Avance menor a 19 temas;No alcanzo meta;2
202330;N;1188;N;17/07/2023 8:46:52 a. m.;202330 Precálculo ING-GEO;Precálculo;17/07/2023 8:51:10 a. m.;365;72;0,333333333;2;79;12;79;9,3;12;1,07443443;9,3;Ingeniería Civil;División de Ingenierías;CALCULO I;MAT1101;2 Ecuaciones y desigualdades;10;1 Repaso de álgebra y geometría;2,8;1188;0 Avance menor a 19 temas;No alcanzo meta;4
202330;N;1189;N;10/07/2023 8:46:07 a. m.;202330 Precálculo ING-GEO;Precálculo;10/07/2023 8:49:53 a. m.;346;77;0,466666667;2;79;22;79;19,6;24;1,071064264;19,6;Ingeniería Industrial;División de Ingenierías;CALCULO I;MAT1101;2 Ecuaciones y desigualdades;20;1 Repaso de álgebra y geometría;3,2;1189;1 Avance entre [ 19 - 40 temas];No alcanzo meta;3,5
202410;N;1190;N;15/01/2024 9:34:39 a. m.;202410 Pre-Cálculo ANEC;Precálculo;15/01/2024 9:47:05 a. m.;368;74;0,783333333;2;79;48;79;42,01666667;47;1,04703736;42,01666667;Negocios Internacionales;Escuela de Negocios;CALCULO I (ANEC);MAT1100;3 Temas Parcial 1 Cálculo I;46;1 Repaso de álgebra y geometría;4,2;1190;2 Avance entre [ 37 - 55 temas];Cumplimiento meta;3,5
202410;N;1191;N;11/01/2024 2:10:38 p. m.;202410 Pre-Cálculo ANEC;Precálculo;11/01/2024 2:15:15 p. m.;362;71;0,366666667;2;79;78;79;42,15;89;1,993027042;42,15;Negocios Internacionales;Escuela de Negocios;CALCULO I (ANEC);MAT1100;4 Temas Parcial 2 Cálculo I;76;1 Repaso de álgebra y geometría;4,8;1191;3 Avance superior a 55 temas;Cumplimiento meta;3,6
202410;N;1192;N;15/01/2024 9:06:13 a. m.;202410 Pre-Cálculo ANEC;Precálculo;15/01/2024 9:09:47 a. m.;355;68;0,7;2;79;45;79;22,98333333;38;1,52238265;22,98333333;Administración de Empresas;Escuela de Negocios;CALCULO I (ANEC);MAT1100;3 Temas Parcial 1 Cálculo I;43;1 Repaso de álgebra y geometría;4,5;1192;2 Avance entre [ 37 - 55 temas];Cumplimiento meta;4,3
202410;N;1193;N;11/01/2024 2:17:09 p. m.;202410 Pre-Cálculo ANEC;Precálculo;11/01/2024 2:23:34 p. m.;266;59;0,533333333;2;79;8;79;12,55;9;0,477865534;12,55;Negocios Internacionales;Escuela de Negocios;CALCULO I (ANEC);MAT1100;1 Repaso de Álgebra y Geometría;6;1 Repaso de álgebra y geometría;4,3;1193;0 Avance menor a 18 temas;No alcanzo meta;2,8
202410;N;1194;N;11/01/2024 2:10:17 p. m.;202410 Pre-Cálculo ANEC;Precálculo;11/01/2024 2:17:06 p. m.;353;64;0,333333333;2;79;66;79;37,91666667;66;1,634961214;37,91666667;Administración de Empresas;Escuela de Negocios;CALCULO I (ANEC);MAT1100;4 Temas Parcial 2 Cálculo I;64;1 Repaso de álgebra y geometría;3,6;1194;3 Avance superior a 55 temas;Cumplimiento meta;3,3
202410;N;1195;N;11/01/2024 2:15:41 p. m.;202410 Pre-Cálculo ANEC;Precálculo;11/01/2024 2:20:45 p. m.;268;58;0,483333333;2;79;34;79;42,6;46;0,845108997;42,6;Administración de Empresas;Escuela de Negocios;CALCULO I (ANEC);MAT1100;3 Temas Parcial 1 Cálculo I;32;1 Repaso de álgebra y geometría;2,8;1195;1 Avance entre [ 18 - 37 temas];Cumplimiento meta;1,5
202410;N;1196;N;15/01/2024 9:03:22 a. m.;202410 Pre-Cálculo ANEC;Precálculo;15/01/2024 9:10:02 a. m.;335;70;0,7;2;79;35;79;38,81666667;38;0,901777791;38,81666667;Contaduría Pública;Escuela de Negocios;CALCULO I (ANEC);MAT1100;3 Temas Parcial 1 Cálculo I;33;1 Repaso de álgebra y geometría;4,7;1196;1 Avance entre [ 18 - 37 temas];Cumplimiento meta;4,5
202410;N;1197;N;11/01/2024 2:10:56 p. m.;202410 Pre-Cálculo ANEC;Precálculo;11/01/2024 2:16:47 p. m.;342;70;0,266666667;2;79;46;79;30,98333333;56;1,581878346;30,98333333;Contaduría Pública;Escuela de Negocios;CALCULO I (ANEC);MAT1100;3 Temas Parcial 1 Cálculo I;44;1 Repaso de álgebra y geometría;5;1197;2 Avance entre [ 37 - 55 temas];Cumplimiento meta;3,8
202410;N;1198;N;16/01/2024 9:20:39 a. m.;202410 Pre-Cálculo ANEC;Precálculo;16/01/2024 9:29:54 a. m.;353;71;0,283333333;2;79;39;79;33,31666667;39;1,110610836;33,31666667;Negocios Internacionales;Escuela de Negocios;CALCULO I (ANEC);MAT1100;3 Temas Parcial 1 Cálculo I;37;1 Repaso de álgebra y geometría;4,7;1198;2 Avance entre [ 37 - 55 temas];Cumplimiento meta;3,7
202410;N;1199;N;15/01/2024 9:46:49 a. m.;202410 Pre-Cálculo ANEC;Precálculo;15/01/2024 9:54:42 a. m.;436;100;0,516666667;2;79;42;79;27,31666667;43;1,464620267;27,31666667;Negocios Internacionales;Escuela de Negocios;CALCULO I (ANEC);MAT1100;3 Temas Parcial 1 Cálculo I;40;1 Repaso de álgebra y geometría;4;1199;2 Avance entre [ 37 - 55 temas];Cumplimiento meta;3,7
202410;N;1200;N;15/01/2024 4:05:53 p. m.;202410 Pre-Cálculo ING-GEO;Precálculo;15/01/2024 4:10:06 p. m.;373;71;0,2;2;79;30;79;7,816666667;30;3,841639099;7,816666667;Ingeniería Sistemas Y Computac;División de Ingenierías;CALCULO I;MAT1101;2 Ecuaciones y desigualdades;28;1 Repaso de álgebra y geometría;3,6;1200;1 Avance entre [ 19 - 40 temas];No alcanzo meta;3,5
202410;N;1201;N;15/01/2024 9:06:05 a. m.;202410 Pre-Cálculo ING-GEO;Precálculo;15/01/2024 9:09:32 a. m.;355;69;0,716666667;2;79;79;79;42,73333333;84;1,80212979;42,73333333;Ingeniería Sistemas Y Computac;División de Ingenierías;CALCULO I;MAT1101;4 Temas Parcial 2 Cálculo I;77;1 Repaso de álgebra y geometría;4;1201;3 Avance superior a 60 temas;Cumplimiento meta;4
202410;N;1202;N;15/01/2024 9:34:21 a. m.;202410 Pre-Cálculo ING-GEO;Precálculo;15/01/2024 9:41:11 a. m.;380;73;0,466666667;2;79;41;79;20,45;42;1,809610499;20,45;Ingeniería Civil;División de Ingenierías;CALCULO I;MAT1101;3 Temas Parcial 1 Cálculo I;39;1 Repaso de álgebra y geometría;2,7;1202;1 Avance entre [ 19 - 40 temas];Cumplimiento meta;1,5
202410;N;1203;N;11/01/2024 1:53:33 p. m.;202410 Pre-Cálculo ING-GEO;Precálculo;11/01/2024 1:59:21 p. m.;332;67;0,666666667;2;79;79;79;53,36666667;90;1,611627035;53,36666667;Ingeniería Industrial;División de Ingenierías;CALCULO I;MAT1101;4 Temas Parcial 2 Cálculo I;77;1 Repaso de álgebra y geometría;;1203;3 Avance superior a 60 temas;Cumplimiento meta;1,5
202410;N;1204;N;18/01/2024 11:03:46 a. m.;202410 Pre-Cálculo ING-GEO;Precálculo;18/01/2024 11:06:44 a. m.;371;78;0,2;2;79;30;79;6,25;24;3,523445146;6,25;Ingeniería Sistemas Y Computac;División de Ingenierías;CALCULO I;MAT1101;2 Ecuaciones y desigualdades;28;1 Repaso de álgebra y geometría;4,16;1204;1 Avance entre [ 19 - 40 temas];No alcanzo meta;3,1
202410;N;1205;N;17/01/2024 9:08:57 a. m.;202410 Pre-Cálculo ING-GEO;Precálculo;17/01/2024 9:18:07 a. m.;372;75;0,7;2;79;5;79;3,433333333;3;0,873433077;3,433333333;Ingeniería Sistemas Y Computac;División de Ingenierías;CALCULO I;MAT1101;1 Repaso de Álgebra y Geometría;3;1 Repaso de álgebra y geometría;5;1205;0 Avance menor a 19 temas;No alcanzo meta;3
202410;N;1206;N;11/01/2024 9:03:42 a. m.;202410 Pre-Cálculo ING-GEO;Precálculo;11/01/2024 9:07:25 a. m.;383;75;0,266666667;2;79;27;79;16,36666667;35;1,833025;16,36666667;Ingeniería Sistemas Y Computac;División de Ingenierías;CALCULO I;MAT1101;2 Ecuaciones y desigualdades;25;1 Repaso de álgebra y geometría;4,6;1206;1 Avance entre [ 19 - 40 temas];No alcanzo meta;4
202410;N;1207;N;15/01/2024 9:05:43 a. m.;202410 Pre-Cálculo ING-GEO;Precálculo;15/01/2024 9:09:03 a. m.;352;67;0,15;2;79;78;79;51,6;98;1,744195436;51,6;Ingeniería Industrial;División de Ingenierías;CALCULO I;MAT1101;4 Temas Parcial 2 Cálculo I;76;1 Repaso de álgebra y geometría;3,9;1207;3 Avance superior a 60 temas;Cumplimiento meta;3,9
202410;N;1208;N;15/01/2024 9:10:04 a. m.;202410 Pre-Cálculo ING-GEO;Precálculo;15/01/2024 9:14:20 a. m.;353;66;0,466666667;2;79;32;79;24,36666667;34;1,230853392;24,36666667;Ingeniería Industrial;División de Ingenierías;CALCULO I;MAT1101;3 Temas Parcial 1 Cálculo I;30;1 Repaso de álgebra y geometría;2,8;1208;1 Avance entre [ 19 - 40 temas];Cumplimiento meta;3,2
202410;N;1209;N;15/01/2024 9:13:51 a. m.;202410 Pre-Cálculo ING-GEO;Precálculo;15/01/2024 9:17:53 a. m.;336;67;0,65;2;79;64;79;32,48333333;55;1,477895709;32,48333333;Ingeniería Eléctrica;División de Ingenierías;CALCULO I;MAT1101;4 Temas Parcial 2 Cálculo I;62;1 Repaso de álgebra y geometría;1;1209;3 Avance superior a 60 temas;Cumplimiento meta;1,5
202410;N;1210;N;11/01/2024 1:54:22 p. m.;202410 Pre-Cálculo ING-GEO;Precálculo;11/01/2024 1:59:52 p. m.;367;78;0,35;2;79;26;79;24,23333333;40;1,196973171;24,23333333;Ingeniería Industrial;División de Ingenierías;CALCULO I;MAT1101;2 Ecuaciones y desigualdades;24;1 Repaso de álgebra y geometría;2,7;1210;1 Avance entre [ 19 - 40 temas];No alcanzo meta;3,6
202410;N;1211;N;17/01/2024 2:13:25 p. m.;202410 Pre-Cálculo ING-GEO;Precálculo;17/01/2024 2:17:11 p. m.;314;50;0,35;2;79;26;79;11,41666667;25;1,926679154;11,41666667;Ingeniería Mecánica;División de Ingenierías;CALCULO I;MAT1101;2 Ecuaciones y desigualdades;24;1 Repaso de álgebra y geometría;3,8;1211;1 Avance entre [ 19 - 40 temas];No alcanzo meta;2,6
202410;N;1212;N;15/01/2024 8:46:04 a. m.;202410 Pre-Cálculo ING-GEO;Precálculo;15/01/2024 8:49:51 a. m.;352;66;0,433333333;2;79;33;79;25,53333333;43;1,410381978;25,53333333;Ingeniería Civil;División de Ingenierías;CALCULO I;MAT1101;3 Temas Parcial 1 Cálculo I;31;1 Repaso de álgebra y geometría;2,6;1212;1 Avance entre [ 19 - 40 temas];Cumplimiento meta;3,2
202410;N;1213;N;11/01/2024 1:57:09 p. m.;202410 Pre-Cálculo ING-GEO;Precálculo;11/01/2024 2:05:37 p. m.;338;76;0,983333333;2;79;43;79;32,48333333;45;1,292672292;32,48333333;Ingeniería Industrial;División de Ingenierías;CALCULO I;MAT1101;3 Temas Parcial 1 Cálculo I;41;1 Repaso de álgebra y geometría;2,5;1213;2 Avance entre [ 40 - 60 temas];Cumplimiento meta;1,5
202410;N;1214;N;15/01/2024 8:45:25 a. m.;202410 Pre-Cálculo ING-GEO;Precálculo;15/01/2024 8:49:24 a. m.;339;69;0,4;2;79;37;79;29,53333333;38;1,185213056;29,53333333;Geología;División de Ciencias Básicas;CALCULO I;MAT1101;3 Temas Parcial 1 Cálculo I;35;1 Repaso de álgebra y geometría;4,68;1214;1 Avance entre [ 19 - 40 temas];Cumplimiento meta;3,7
202410;N;1215;N;11/01/2024 9:06:44 a. m.;202410 Pre-Cálculo ING-GEO;Precálculo;11/01/2024 9:28:28 a. m.;400;76;0,383333333;2;79;79;79;43,5;87;1,885165814;43,5;Ingeniería Mecánica;División de Ingenierías;CALCULO I;MAT1101;4 Temas Parcial 2 Cálculo I;77;1 Repaso de álgebra y geometría;4,7;1215;3 Avance superior a 60 temas;Cumplimiento meta;4,8
202410;N;1216;N;15/01/2024 9:12:07 a. m.;202410 Pre-Cálculo ING-GEO;Precálculo;15/01/2024 9:23:41 a. m.;337;62;0,75;2;79;41;79;20,81666667;41;1,920845172;20,81666667;Ingeniería Sistemas Y Computac;División de Ingenierías;CALCULO I;MAT1101;3 Temas Parcial 1 Cálculo I;39;1 Repaso de álgebra y geometría;4,52;1216;1 Avance entre [ 19 - 40 temas];Cumplimiento meta;3,6
202410;N;1217;N;15/01/2024 9:07:04 a. m.;202410 Pre-Cálculo ING-GEO;Precálculo;15/01/2024 9:14:05 a. m.;333;66;0,7;2;79;41;79;33,81666667;44;1,212240674;33,81666667;Ingeniería Industrial;División de Ingenierías;CALCULO I;MAT1101;3 Temas Parcial 1 Cálculo I;39;1 Repaso de álgebra y geometría;3,4;1217;1 Avance entre [ 19 - 40 temas];Cumplimiento meta;3,2
202430;N;1218;N;22/07/2024 8:42:39 a. m.;202430 Pre-Cálculo ANEC;Precálculo;22/07/2024 8:46:30 a. m.;343;71;0,316666667;2;79;7;79;5,55;7;0,900900901;5,55;Administración de Empresas;Escuela de Negocios;CALCULO I (ANEC);MAT1100;1 Repaso de Álgebra y Geometría;5;1 Repaso de álgebra y geometría;3;1218;0 Avance menor a 18 temas;No alcanzo meta;3,4
202430;N;1219;N;15/07/2024 8:17:15 a. m.;202430 Pre-Cálculo ANEC;Precálculo;15/07/2024 8:21:17 a. m.;356;71;0,433333333;2;79;50;79;26,85;50;1,713186154;26,85;Negocios Internacionales;Escuela de Negocios;CALCULO I (ANEC);MAT1100;3 Temas Parcial 1 Cálculo I;48;1 Repaso de álgebra y geometría;4,4;1219;2 Avance entre [ 37 - 55 temas];Cumplimiento meta;4,5
202430;N;1220;N;26/07/2024 8:18:16 a. m.;202430 Pre-Cálculo ANEC;Precálculo;26/07/2024 8:23:15 a. m.;380;80;0,483333333;2;79;15;79;10,9;15;1,192599766;10,9;Negocios Internacionales;Escuela de Negocios;CALCULO I (ANEC);MAT1100;2 Ecuaciones y desigualdades;13;1 Repaso de álgebra y geometría;2,6;1220;0 Avance menor a 18 temas;No alcanzo meta;3,2
202430;N;1221;N;15/07/2024 9:03:21 a. m.;202430 Pre-Cálculo ANEC;Precálculo;15/07/2024 9:07:21 a. m.;333;69;0,45;2;79;30;79;17,66666667;29;1,585503964;17,66666667;Negocios Internacionales;Escuela de Negocios;CALCULO I (ANEC);MAT1100;2 Ecuaciones y desigualdades;28;1 Repaso de álgebra y geometría;3;1221;1 Avance entre [ 18 - 37 temas];No alcanzo meta;3,9
202430;N;1222;N;15/07/2024 8:17:28 a. m.;202430 Pre-Cálculo ANEC;Precálculo;15/07/2024 8:23:17 a. m.;355;71;0,483333333;2;79;25;79;21,06666667;29;1,187053206;21,06666667;Negocios Internacionales;Escuela de Negocios;CALCULO I (ANEC);MAT1100;2 Ecuaciones y desigualdades;23;1 Repaso de álgebra y geometría;4,1;1222;1 Avance entre [ 18 - 37 temas];No alcanzo meta;4,1
202430;N;1223;N;23/07/2024 8:28:11 a. m.;202430 Pre-Cálculo ANEC;Precálculo;23/07/2024 8:32:34 a. m.;0;0;0,2;2;79;13;79;8,066666667;13;1,36424708;8,066666667;Economía;Div Humanidades, Artes y Cs. S;CALCULO I (ANEC);MAT1100;2 Ecuaciones y desigualdades;11;1 Repaso de álgebra y geometría;4,5;1223;0 Avance menor a 18 temas;No alcanzo meta;4,1
202430;N;1224;N;15/07/2024 2:15:33 p. m.;202430 Pre-Cálculo ANEC;Precálculo;15/07/2024 2:18:05 p. m.;300;61;0,15;2;79;35;79;11,55;39;3,031396608;11,55;Administración de Empresas;Escuela de Negocios;CALCULO I (ANEC);MAT1100;3 Temas Parcial 1 Cálculo I;33;1 Repaso de álgebra y geometría;2,5;1224;1 Avance entre [ 18 - 37 temas];Cumplimiento meta;1,5
202430;N;1225;N;8/07/2024 9:42:15 a. m.;202430 Pre-Cálculo ANEC;Precálculo;8/07/2024 10:08:21 a. m.;360;73;0,266666667;2;79;45;79;24,66666667;49;1,783201432;24,66666667;Negocios Internacionales;Escuela de Negocios;CALCULO I (ANEC);MAT1100;3 Temas Parcial 1 Cálculo I;43;1 Repaso de álgebra y geometría;4,2;1225;2 Avance entre [ 37 - 55 temas];Cumplimiento meta;3,6
202430;N;1226;N;16/07/2024 8:15:28 a. m.;202430 Pre-Cálculo ANEC;Precálculo;16/07/2024 8:19:10 a. m.;348;70;0,183333333;2;79;38;79;18,86666667;26;1,271878818;18,86666667;Negocios Internacionales;Escuela de Negocios;CALCULO I (ANEC);MAT1100;3 Temas Parcial 1 Cálculo I;36;1 Repaso de álgebra y geometría;5;1226;1 Avance entre [ 18 - 37 temas];Cumplimiento meta;4,3
202430;N;1227;N;11/07/2024 9:04:45 a. m.;202430 Pre-Cálculo ANEC;Precálculo;11/07/2024 9:07:56 a. m.;353;71;0,3;2;79;4;79;2,583333333;3;0,776699029;2,583333333;Negocios Internacionales;Escuela de Negocios;CALCULO I (ANEC);MAT1100;1 Repaso de Álgebra y Geometría;2;1 Repaso de álgebra y geometría;3,3;1227;0 Avance menor a 18 temas;No alcanzo meta;3,3
202430;N;1228;N;8/07/2024 3:00:50 p. m.;202430 Pre-Cálculo ANEC;Precálculo;8/07/2024 3:05:59 p. m.;314;65;0,45;2;79;20;79;11,15;18;1,614792295;11,15;Administración de Empresas;Escuela de Negocios;CALCULO I (ANEC);MAT1100;2 Ecuaciones y desigualdades;18;1 Repaso de álgebra y geometría;4,5;1228;1 Avance entre [ 18 - 37 temas];No alcanzo meta;3,8
202430;N;1229;N;15/07/2024 8:15:19 a. m.;202430 Pre-Cálculo ANEC;Precálculo;15/07/2024 8:21:50 a. m.;205;0;0,466666667;2;79;30;79;22,03333333;28;1,225354243;22,03333333;Negocios Internacionales;Escuela de Negocios;CALCULO I (ANEC);MAT1100;2 Ecuaciones y desigualdades;28;1 Repaso de álgebra y geometría;5;1229;1 Avance entre [ 18 - 37 temas];No alcanzo meta;4,4
202430;N;1230;N;16/07/2024 7:58:36 a. m.;202430 Pre-Cálculo ING -GEO;Precálculo;16/07/2024 8:03:32 a. m.;359;73;0,516666667;2;79;60;79;36,11666667;60;1,578085226;36,11666667;Ingeniería Civil;División de Ingenierías;CALCULO I;MAT1101;4 Temas Parcial 2 Cálculo I;58;1 Repaso de álgebra y geometría;5;1230;2 Avance entre [ 40 - 60 temas];Cumplimiento meta;4,4
202430;N;1231;N;8/07/2024 3:00:43 p. m.;202430 Pre-Cálculo ING -GEO;Precálculo;8/07/2024 3:06:46 p. m.;358;73;0,466666667;2;79;51;79;26,33333333;54;1,936218679;26,33333333;Ingeniería Industrial;División de Ingenierías;CALCULO I;MAT1101;3 Temas Parcial 1 Cálculo I;49;1 Repaso de álgebra y geometría;3,4;1231;2 Avance entre [ 40 - 60 temas];Cumplimiento meta;3
202430;N;1232;N;8/07/2024 3:02:04 p. m.;202430 Pre-Cálculo ING -GEO;Precálculo;8/07/2024 3:07:02 p. m.;375;77;0,45;2;79;75;79;37,85;84;2,060342803;37,85;Ingeniería Industrial;División de Ingenierías;CALCULO I;MAT1101;4 Temas Parcial 2 Cálculo I;73;1 Repaso de álgebra y geometría;3,4;1232;3 Avance superior a 60 temas;Cumplimiento meta;3,6
202430;N;1233;N;26/07/2024 8:20:54 a. m.;202430 Pre-Cálculo ING -GEO;Precálculo;26/07/2024 8:28:07 a. m.;370;75;0,35;2;79;3;79;2,483333333;3;0,401516841;2,483333333;Ingeniería Mecánica;División de Ingenierías;CALCULO I;MAT1101;1 Repaso de Álgebra y Geometría;1;1 Repaso de álgebra y geometría;1,7;1233;0 Avance menor a 19 temas;No alcanzo meta;1,5
202510;N;1234;N;13/01/2025 9:49:14 a. m.;202510 Pre Cálculo ANEC;Precálculo;13/01/2025 9:51:08 a. m.;350;63;0,366666667;2;79;59;79;26,55;58;2,070956405;26,55;Contaduría Pública;Escuela de Negocios;CALCULO I (ANEC);MAT1100;4 Temas Parcial 2 Cálculo I;57;1 Repaso de álgebra y geometría;5;1234;3 Avance superior a 55 temas;Cumplimiento meta;4,5
202510;N;1235;N;13/01/2025 9:53:31 a. m.;202510 Pre Cálculo ANEC;Precálculo;13/01/2025 9:55:16 a. m.;374;72;0,433333333;2;79;38;79;18,05;38;1,939476034;18,05;Negocios Internacionales;Escuela de Negocios;CALCULO I (ANEC);MAT1100;3 Temas Parcial 1 Cálculo I;36;1 Repaso de álgebra y geometría;4,9;1235;1 Avance entre [ 18 - 37 temas];Cumplimiento meta;4,2
202510;N;1236;N;13/01/2025 9:51:33 a. m.;202510 Pre Cálculo ANEC;Precálculo;13/01/2025 9:53:45 a. m.;332;74;0,55;2;79;35;79;24,83333333;33;1,248140651;24,83333333;Negocios Internacionales;Escuela de Negocios;CALCULO I (ANEC);MAT1100;3 Temas Parcial 1 Cálculo I;33;1 Repaso de álgebra y geometría;1,6;1236;1 Avance entre [ 18 - 37 temas];Cumplimiento meta;3,5
202510;N;1237;N;13/01/2025 2:21:33 p. m.;202510 Pre Cálculo ING-GEO-MAT-DAt;Precálculo;13/01/2025 2:23:30 p. m.;354;74;0,4;2;79;59;79;33,41666667;68;1,884989071;33,41666667;Ingeniería Eléctrica;División de Ingenierías;CALCULO I;MAT1101;4 Temas Parcial 2 Cálculo I;57;1 Repaso de álgebra y geometría;4,1;1237;2 Avance entre [ 40 - 60 temas];Cumplimiento meta;4,5
202510;N;1238;N;13/01/2025 2:20:49 p. m.;202510 Pre Cálculo ING-GEO-MAT-DAt;Precálculo;13/01/2025 2:23:10 p. m.;316;62;0,533333333;2;79;32;79;17,9;24;1,285135576;17,9;Ingeniería Civil;División de Ingenierías;CALCULO I;MAT1101;3 Temas Parcial 1 Cálculo I;30;1 Repaso de álgebra y geometría;3,1;1238;1 Avance entre [ 19 - 40 temas];Cumplimiento meta;3,8
202510;N;1239;N;13/01/2025 2:20:55 p. m.;202510 Pre Cálculo ING-GEO-MAT-DAt;Precálculo;13/01/2025 2:22:13 p. m.;352;61;0,383333333;2;79;38;79;9,783333333;27;2,248658471;9,783333333;Ciencia de Datos;División de Ciencias Básicas;CALCULO I;MAT1101;3 Temas Parcial 1 Cálculo I;36;1 Repaso de álgebra y geometría;4,1;1239;1 Avance entre [ 19 - 40 temas];Cumplimiento meta;3,5
202510;N;1240;N;13/01/2025 8:53:20 a. m.;202510 Pre Cálculo ING-GEO-MAT-DAt;Precálculo;13/01/2025 8:55:33 a. m.;347;71;1,233333333;2;79;24;79;13,85;25;1,589116957;13,85;Ingeniería Sistemas Y Computac;División de Ingenierías;CALCULO I;MAT1101;2 Ecuaciones y desigualdades;22;1 Repaso de álgebra y geometría;3,5;1240;1 Avance entre [ 19 - 40 temas];No alcanzo meta;4,1
